,Player,Season,MIPFlag,Age,Pos,G,MP,MP_per_game,FG,FT,FG_Perc,3P_Perc,eFG_Perc,FT_Perc,TRB,AST,STL,BLK,PS_per_game,USG_Perc,year_no
2307,Dana Barros,1995,0.0,28,6,-2.0,-990.0,-11.4,-2.3,-2.6,-0.020000000000000014,-0.056,-0.012000000000000009,-0.015000000000000013,-0.8999999999999999,-3.7,-1.1,0.0,-7.600000000000001,-2.8999999999999986,6.0
2855,Dana Barros,1996,0.0,29,6,-56.0,-1620.0,0.3999999999999986,-0.10000000000000052,-0.10000000000000007,-0.034999999999999976,0.0020000000000000018,-0.042999999999999934,-0.024000000000000018,-0.3999999999999999,-0.3999999999999999,0.4000000000000001,0.3,-0.5,0.5,7.0
3428,Dana Barros,1997,0.0,30,6,56.0,978.0,-8.399999999999999,-1.0999999999999996,0.0,0.026000000000000027,-0.0029999999999999467,0.024000000000000018,-0.013000000000000013,-0.10000000000000007,0.20000000000000015,-0.10000000000000007,-0.2,-2.6999999999999997,1.1999999999999993,8.0
3971,Dana Barros,1998,0.0,31,6,-30.0,-530.0,2.0,-0.10000000000000007,-0.2,-0.008000000000000063,-0.007000000000000006,-0.0050000000000000044,0.030000000000000027,0.20000000000000015,0.6000000000000001,0.0,0.0,-0.5,-1.0,9.0
4478,Dana Barros,1999,0.0,32,6,22.0,-17.0,-7.300000000000002,-0.6999999999999997,-0.4,-0.0019999999999999467,0.009999999999999952,-0.02100000000000002,-0.009000000000000008,-0.7000000000000002,-2.4000000000000004,-0.6,0.0,-2.1000000000000005,1.3999999999999986,10.0
4973,Dana Barros,2000,0.0,33,6,-12.0,-60.0,2.1999999999999997,0.3999999999999999,0.20000000000000007,-0.007000000000000006,0.009000000000000008,-0.020000000000000014,-0.018000000000000016,0.20000000000000015,0.0,0.09999999999999998,-0.1,0.7999999999999998,0.0,11.0
5518,Dana Barros,2001,0.0,34,6,-31.0,-497.0,2.1000000000000014,-0.5,-0.4000000000000001,-0.059000000000000004,-0.08100000000000003,-0.05000000000000005,-0.07199999999999995,0.3999999999999999,0.9000000000000001,0.0,0.1,-1.2999999999999998,-1.1999999999999993,12.0
6499,Dana Barros,2003,0.0,36,12,-28.0,-571.0,-9.1,-0.6000000000000001,1.3,0.28200000000000003,-0.338,0.21900000000000008,0.222,-2.0,-2.7,-0.5,-0.1,-0.7000000000000002,-3.1999999999999997,13.0
471,John Battle,1991,0.0,29,12,-3.0,-226.0,-2.1000000000000014,-0.7999999999999998,-1.5,0.018999999999999958,-0.16800000000000004,0.012000000000000066,-0.0060000000000001155,-0.5,-0.6000000000000001,-0.09999999999999998,0.0,-3.299999999999999,-2.6999999999999997,2.0
931,John Battle,1992,0.0,30,12,-35.0,-1140.0,-9.4,-2.2,-0.5,-0.065,0.04899999999999997,-0.06300000000000006,-0.06999999999999995,-0.8,-0.8,-0.3,0.0,-4.9,0.6000000000000014,3.0
1380,John Battle,1993,0.0,31,12,10.0,317.0,3.9,0.5,0.0,0.06100000000000005,0.09600000000000004,0.067,-0.025000000000000026,0.10000000000000007,0.30000000000000004,0.2,-0.1,1.1999999999999993,-3.0,4.0
1853,John Battle,1994,0.0,32,12,-23.0,-534.0,-6.0,-1.0,-0.7,-0.09900000000000003,0.09199999999999996,-0.06,-0.02200000000000002,-0.4,-0.30000000000000004,-0.10000000000000003,0.0,-2.5,4.799999999999997,5.0
472,Kenny Battle,1991,0.0,27,12,-40.0,-853.0,-11.099999999999998,-1.7,-0.7000000000000001,0.175,-0.125,0.16999999999999998,0.07999999999999996,-2.1,-0.8,-1.0,-0.2,-4.1,-3.0,2.0
932,Kenny Battle,1992,0.0,28,12,-13.0,-63.0,3.9,1.3,0.09999999999999998,-0.185,0.0,-0.185,0.16700000000000004,2.7,0.4,0.2,-0.1,2.7,12.1,3.0
475,William Bedford,1991,0.0,28,0,-28.0,-199.0,1.9000000000000004,-0.2,-0.5,-0.02499999999999997,-0.385,-0.034999999999999976,-0.06899999999999995,-0.20000000000000015,-0.09999999999999998,0.2,0.0,-0.8999999999999999,-6.5,2.0
933,William Bedford,1992,0.0,29,0,-16.0,-297.0,-7.200000000000001,-1.0,0.0,-0.08000000000000003,1.0,-0.060999999999999936,-0.136,-1.4,-0.4,-0.2,-0.5,-2.0,4.599999999999998,3.0
476,Benoit Benjamin,1991,0.0,27,0,-7.0,-295.0,-1.099999999999998,0.09999999999999963,-0.2999999999999998,-0.018000000000000016,0.0,-0.018000000000000016,-0.025000000000000026,-2.200000000000001,-0.5,-0.20000000000000007,-0.20000000000000015,0.0,1.1999999999999993,2.0
934,Benoit Benjamin,1992,0.0,28,0,-4.0,-1187.0,-18.0,-3.3,-1.5000000000000002,0.013000000000000013,0.0,0.013000000000000013,-0.02400000000000013,-4.6,-0.7999999999999999,-0.09999999999999998,-1.1,-8.3,0.0,3.0
1381,Benoit Benjamin,1993,0.0,29,0,18.0,1063.0,10.8,1.4000000000000004,0.8,-0.01100000000000001,0.0,-0.01100000000000001,0.047000000000000035,3.0,0.2,0.0,0.3999999999999999,3.6000000000000005,-4.099999999999998,4.0
1855,Benoit Benjamin,1994,0.0,30,0,-16.0,-219.0,2.599999999999998,0.7000000000000002,0.20000000000000015,0.030000000000000027,0.0,0.030000000000000027,0.05000000000000005,0.7000000000000002,0.0,-0.09999999999999998,-0.2,1.7999999999999992,2.0,5.0
2311,Benoit Benjamin,1995,0.0,31,0,22.0,298.0,-3.3999999999999986,-0.9000000000000004,-0.5000000000000002,-0.012000000000000009,0.0,-0.012000000000000009,-0.038000000000000034,-0.7000000000000002,0.20000000000000007,0.09999999999999998,0.0,-2.299999999999999,-0.3000000000000007,6.0
2858,Benoit Benjamin,1996,0.0,32,0,-79.0,-1852.0,-11.8,-2.2,-0.8999999999999999,-0.08099999999999996,0.0,-0.08099999999999996,0.028000000000000025,-4.2,-0.5,-0.2,-1.0,-5.500000000000001,-3.8000000000000007,7.0
3436,Benoit Benjamin,1997,0.0,33,0,10.0,153.0,3.1,0.30000000000000004,0.5999999999999999,0.12,0.0,0.12,-0.117,1.5,-0.09999999999999998,0.0,0.3,1.2000000000000002,-0.9000000000000004,8.0
3979,Benoit Benjamin,1998,0.0,34,0,-8.0,-164.0,-8.6,-1.3,-1.4,-0.251,0.0,-0.251,-0.633,-2.5,0.0,-0.3,-0.3,-3.8,-1.4000000000000004,9.0
4486,Benoit Benjamin,1999,0.0,35,0,-3.0,-25.0,-2.8,0.0,0.0,0.04699999999999993,0.0,0.04699999999999993,0.0,-1.0,-0.2,0.0,0.3,0.0,2.6000000000000014,10.0
477,Winston Bennett,1991,0.0,26,9,27.0,499.0,3.0,0.0,-0.7000000000000001,0.0050000000000000044,0.0,0.0050000000000000044,-0.04500000000000004,0.6000000000000001,-0.30000000000000004,0.10000000000000003,0.1,-0.6999999999999997,-5.4,2.0
481,Larry Bird,1991,0.0,35,9,-15.0,-615.0,-1.1000000000000014,0.09999999999999963,0.5999999999999996,0.012000000000000066,0.017000000000000015,0.007999999999999952,0.03500000000000003,1.0999999999999996,-0.4000000000000004,-0.9,-0.30000000000000004,0.8000000000000007,1.0,2.0
482,Rolando Blackman,1991,0.0,32,12,-5.0,-438.0,-3.3999999999999986,-0.8000000000000007,-0.2999999999999998,-0.02100000000000002,0.033999999999999975,-0.008000000000000063,0.03300000000000003,0.0,-1.0999999999999996,-0.20000000000000007,0.09999999999999998,-1.599999999999998,0.1999999999999993,2.0
939,Rolando Blackman,1992,0.0,33,12,-15.0,-1093.0,-9.800000000000004,-3.1,-2.0,-0.018000000000000068,0.03999999999999998,-0.01699999999999996,-0.109,-1.5000000000000002,-0.10000000000000007,-0.29999999999999993,-0.09999999999999998,-8.600000000000001,-5.0,3.0
1384,Rolando Blackman,1993,0.0,34,12,-5.0,-465.0,-6.299999999999998,-1.1,-0.29999999999999993,-0.006999999999999951,-0.06799999999999995,0.0050000000000000044,0.11699999999999988,0.0,-1.2000000000000002,0.09999999999999998,-0.1,-2.3999999999999995,0.3000000000000007,4.0
483,Lance Blanks,1991,0.0,25,12,5.0,-25.0,-1.1999999999999993,-0.09999999999999998,-0.09999999999999998,0.029000000000000026,0.25,0.06600000000000006,0.0129999999999999,0.0,-0.29999999999999993,0.09999999999999998,-0.1,-0.2,-0.3000000000000007,2.0
941,Lance Blanks,1992,0.0,26,12,18.0,453.0,6.1,0.5000000000000001,0.09999999999999998,-0.02200000000000002,-0.11900000000000001,-0.039000000000000035,-0.10199999999999998,0.6000000000000001,0.7999999999999999,0.0,0.1,1.1,-3.6999999999999993,3.0
484,Mookie Blaylock,1991,0.0,24,6,0.0,-37.0,-0.5,0.0,-0.09999999999999988,0.016000000000000014,0.068,0.01499999999999996,-0.07799999999999996,0.20000000000000015,0.7000000000000002,0.10000000000000007,0.0,-0.2999999999999989,-1.3000000000000007,2.0
943,Mookie Blaylock,1992,0.0,25,6,8.0,272.0,-0.10000000000000142,-0.7999999999999998,-0.30000000000000004,-0.0030000000000000577,0.153,0.05300000000000005,0.015999999999999903,-0.20000000000000015,1.6000000000000003,0.10000000000000007,-0.3,-0.4000000000000004,-1.3000000000000007,3.0
1385,Mookie Blaylock,1993,0.0,26,6,1.0,95.0,0.7000000000000028,0.2999999999999998,-0.10000000000000007,-0.01799999999999996,-0.041000000000000036,-0.027000000000000024,0.0020000000000000018,1.7000000000000002,1.299999999999999,0.10000000000000007,0.2,0.4000000000000004,1.8000000000000007,4.0
1862,Mookie Blaylock,1994,0.0,27,6,-1.0,154.0,2.3999999999999986,0.9000000000000004,0.6000000000000001,0.013999999999999957,0.025000000000000026,0.04400000000000004,-0.00099999999999989,-0.2999999999999998,-1.9999999999999991,-0.10000000000000007,-0.2,3.3999999999999986,2.8999999999999986,5.0
2318,Mookie Blaylock,1995,0.0,28,6,1.0,-176.0,-2.699999999999996,-0.8000000000000007,-0.3999999999999999,-0.01999999999999996,0.012000000000000009,0.0,0.0179999999999999,-0.8000000000000007,-1.7999999999999998,0.10000000000000007,-0.09999999999999998,-1.5,-1.1999999999999993,6.0
2863,Mookie Blaylock,1996,0.0,29,6,-3.0,163.0,3.5,0.8000000000000007,0.09999999999999988,0.027000000000000024,-0.0050000000000000044,0.020000000000000014,0.0060000000000000045,1.2000000000000002,0.0,0.10000000000000007,0.09999999999999998,1.6999999999999993,0.3999999999999986,7.0
3445,Mookie Blaylock,1997,0.0,30,6,-8.0,-356.0,-0.6000000000000014,-1.1000000000000003,-0.30000000000000004,-0.040000000000000036,-0.09700000000000003,-0.08800000000000002,-0.04399999999999993,-0.39999999999999947,0.7999999999999998,-0.10000000000000007,0.0,-4.199999999999998,-1.7999999999999972,8.0
3985,Mookie Blaylock,1998,0.0,31,6,-22.0,-937.0,-1.8999999999999984,-0.20000000000000015,0.0,-0.013000000000000013,0.038000000000000034,-0.0010000000000000009,0.04899999999999993,-0.20000000000000015,-0.9000000000000004,-0.5,-0.09999999999999998,0.10000000000000142,1.3999999999999986,9.0
4492,Mookie Blaylock,1999,0.0,32,6,25.0,696.0,-3.0,-0.5999999999999996,-0.4999999999999999,0.012000000000000009,0.029000000000000026,0.012000000000000009,-0.05300000000000005,-1.0,0.9000000000000004,-0.10000000000000007,0.09999999999999998,-2.0,-4.0,10.0
4984,Mookie Blaylock,2000,0.0,33,6,-4.0,-107.0,0.3999999999999986,0.09999999999999963,-0.09999999999999998,0.0050000000000000044,-0.012000000000000009,-0.010000000000000007,-0.007999999999999896,0.19999999999999973,0.0,0.3999999999999999,0.0,-0.3000000000000007,-0.1999999999999993,11.0
5534,Mookie Blaylock,2001,0.0,34,6,-34.0,-1753.0,-17.0,-3.2,-0.7000000000000001,-0.053999999999999986,0.03300000000000003,-0.047000000000000035,-0.19700000000000006,-2.4,-3.4000000000000004,-1.7,-0.2,-7.6,-4.200000000000001,12.0
485,Muggsy Bogues,1991,0.0,27,6,1.0,491.0,5.600000000000001,0.8999999999999999,0.0,0.012000000000000009,0.07400000000000001,0.013999999999999957,-0.013000000000000013,0.19999999999999973,0.7999999999999989,0.4000000000000001,0.1,1.9000000000000004,0.0,2.0
944,Muggsy Bogues,1992,0.0,28,6,-1.0,43.0,1.0,0.19999999999999973,0.5999999999999999,-0.019000000000000072,0.157,-0.016000000000000014,0.05000000000000005,0.8000000000000003,-0.2999999999999989,-0.10000000000000007,0.0,1.0999999999999996,1.0999999999999996,3.0
1387,Muggsy Bogues,1993,0.0,29,6,-4.0,-87.0,0.7000000000000028,0.5,-0.09999999999999988,0.018000000000000068,-0.06400000000000003,0.015000000000000013,-0.027000000000000024,0.39999999999999947,1.299999999999999,-0.30000000000000004,-0.1,0.8000000000000007,1.5,4.0
1864,Muggsy Bogues,1994,0.0,30,6,1.0,-117.0,-2.0,-0.09999999999999963,0.5,0.0060000000000000045,0.03300000000000003,0.008000000000000063,0.08300000000000007,-0.7999999999999998,-1.4000000000000004,-0.3999999999999999,0.0,0.2999999999999989,1.200000000000001,5.0
2320,Muggsy Bogues,1995,0.0,31,6,-72.0,-2552.0,-20.9,-3.5,-1.8,-0.10200000000000004,-0.2,-0.10600000000000004,0.111,-2.1,-5.499999999999999,-1.0,0.0,-8.8,-3.200000000000001,6.0
2865,Muggsy Bogues,1996,0.0,32,6,59.0,1803.0,16.099999999999998,2.1,0.5,0.08500000000000002,0.417,0.15300000000000002,-0.15599999999999992,1.0000000000000002,4.0,1.0,0.0,5.7,1.0999999999999996,7.0
3447,Muggsy Bogues,1997,0.0,33,6,-4.0,-310.0,-3.1999999999999997,-0.8000000000000003,0.2,-0.02299999999999996,-0.16700000000000004,-0.08500000000000008,0.052999999999999936,0.0,-1.7999999999999998,-0.2,0.0,-2.3,-1.8000000000000007,8.0
3989,Muggsy Bogues,1998,0.0,34,6,-25.0,-856.0,-5.899999999999999,-0.19999999999999973,-0.09999999999999998,0.05699999999999994,-0.25,0.05100000000000005,-0.03600000000000003,-0.20000000000000015,-1.7000000000000002,0.09999999999999988,0.0,-0.6000000000000005,0.8000000000000007,9.0
4494,Muggsy Bogues,1999,0.0,35,6,44.0,1017.0,1.8000000000000007,-0.10000000000000007,0.09999999999999998,-0.054999999999999986,0.333,-0.031999999999999966,0.04699999999999993,-0.30000000000000004,0.0,-0.3999999999999999,0.1,0.0,-1.9000000000000004,10.0
4989,Muggsy Bogues,2000,0.0,36,6,-77.0,-1697.0,-10.3,-2.0,-1.0,-0.439,-0.333,-0.462,-0.908,-0.7,-2.0,-0.10000000000000007,-0.1,-5.1,-3.6999999999999993,11.0
486,Manute Bol,1991,0.0,29,0,-11.0,-255.0,-0.8000000000000007,-0.10000000000000007,-0.09999999999999998,-0.013000000000000069,-0.071,-0.016000000000000014,-0.12299999999999996,-1.1999999999999995,0.09999999999999998,0.0,-0.10000000000000007,-0.3999999999999999,-0.7000000000000002,2.0
945,Manute Bol,1992,0.0,30,0,-13.0,-412.0,-3.1000000000000014,0.20000000000000007,0.0,0.026000000000000027,0.313,0.06600000000000006,0.16999999999999998,0.19999999999999973,0.0,0.0,-0.7999999999999998,0.7000000000000002,2.8999999999999995,3.0
1388,Manute Bol,1993,0.0,31,0,-44.0,-739.0,-6.399999999999999,-0.6000000000000001,-0.2,-0.19799999999999995,-0.313,-0.23800000000000002,-0.632,-2.0,-0.2,-0.1,-1.0,-1.6,-0.2999999999999989,4.0
1865,Manute Bol,1994,0.0,32,0,-9.0,-35.0,7.899999999999999,0.8999999999999999,0.0,0.389,0.6,0.5389999999999999,0.0,1.1,-0.1,-0.1,0.7,2.4,-3.2,5.0
487,Anthony Bonner,1991,0.0,23,3,45.0,1537.0,6.799999999999998,0.7000000000000002,0.5999999999999999,-0.0009999999999999454,0.25,0.0,0.048000000000000036,1.3999999999999997,0.20000000000000015,0.09999999999999988,0.2,2.0,-1.3000000000000007,2.0
947,Anthony Bonner,1992,0.0,24,3,-9.0,-523.0,-3.6999999999999993,-0.4000000000000004,0.10000000000000007,0.014000000000000012,-0.25,0.013000000000000069,-0.03400000000000003,0.4000000000000004,-0.20000000000000015,0.0,-0.09999999999999998,-0.8000000000000007,0.0,3.0
1393,Anthony Bonner,1993,0.0,25,9,3.0,-362.0,-6.0,-1.0999999999999996,-1.3,0.10199999999999992,0.0,0.10199999999999992,-0.11699999999999995,-1.7999999999999998,-0.2,-0.2,0.0,-3.5,-3.1999999999999997,4.0
1869,Anthony Bonner,1994,0.0,26,3,-15.0,-276.0,0.1999999999999993,-0.7000000000000002,0.10000000000000007,-0.10699999999999993,0.2,-0.10399999999999998,0.18100000000000002,-0.20000000000000015,0.2,-0.2,0.2,-1.2999999999999998,-0.8999999999999986,5.0
2321,Anthony Bonner,1995,0.0,27,3,-54.0,-1083.0,-8.599999999999998,-0.2,0.0,-0.12300000000000005,-0.2,-0.126,-0.22800000000000006,0.2999999999999998,-0.3999999999999999,0.0,-0.4,-0.5,9.9,6.0
489,Sam Bowie,1991,0.0,30,0,9.0,263.0,-0.1999999999999993,0.8000000000000007,0.2999999999999998,0.01100000000000001,0.138,0.011999999999999957,0.025000000000000026,0.39999999999999947,0.20000000000000015,-0.09999999999999998,0.2,2.1,2.1999999999999997,2.0
949,Sam Bowie,1992,0.0,31,0,8.0,-87.0,-4.199999999999998,-2.3000000000000003,-1.2,0.0050000000000000044,0.012999999999999956,0.0020000000000000018,0.02200000000000002,-1.0999999999999996,-1.0,-0.2,-0.09999999999999988,-5.9,-5.699999999999998,3.0
1395,Sam Bowie,1993,0.0,32,0,-54.0,-1536.0,-4.300000000000002,-0.6000000000000001,1.1,-0.014000000000000012,-0.08299999999999996,-0.012000000000000009,0.08799999999999998,-1.7999999999999998,0.2999999999999998,-0.2,-0.5,-0.1999999999999993,2.3000000000000007,4.0
1871,Sam Bowie,1994,0.0,33,0,42.0,669.0,-3.899999999999999,-1.2,-1.9,0.0060000000000000045,-0.068,0.007000000000000006,-0.10299999999999998,-0.9000000000000004,-0.09999999999999988,0.09999999999999998,0.09999999999999988,-4.300000000000002,-5.100000000000001,5.0
491,Randy Breuer,1991,0.0,31,0,-6.0,-329.0,-3.0,-0.3000000000000003,0.09999999999999998,0.015000000000000013,0.0,0.015000000000000013,0.08900000000000008,-0.5,0.30000000000000004,-0.09999999999999998,0.3999999999999999,-0.5,-0.3000000000000007,2.0
951,Randy Breuer,1992,0.0,32,0,-55.0,-1069.0,-8.700000000000001,-1.1,-0.4,0.016000000000000014,0.0,0.016000000000000014,-0.132,-1.9000000000000004,-0.8,-0.2,-1.2,-2.7,-0.2999999999999989,3.0
1398,Randy Breuer,1993,0.0,33,0,14.0,140.0,0.5999999999999996,-1.0,-0.1,-0.17600000000000002,0.0,-0.17600000000000002,-0.18600000000000005,-0.09999999999999963,-0.2,0.0,0.4,-2.0,-7.800000000000002,4.0
492,Frank Brickowski,1991,0.0,32,9,-10.0,-356.0,-1.6000000000000014,-0.2999999999999998,-0.7000000000000002,-0.003000000000000003,0.5,0.0,-0.03099999999999992,-0.4000000000000004,0.2,-0.20000000000000007,-0.2,-1.1999999999999993,-1.1999999999999993,2.0
952,Frank Brickowski,1992,0.0,33,0,1.0,519.0,7.5,2.2,1.1,0.02100000000000002,-0.192,0.02300000000000002,-0.039000000000000035,0.7999999999999998,1.1,0.29999999999999993,0.29999999999999993,5.499999999999997,3.1999999999999997,3.0
1399,Frank Brickowski,1993,0.0,34,0,5.0,19.0,-1.8999999999999984,-1.7000000000000002,-0.2999999999999998,-0.05700000000000005,-0.10799999999999997,-0.05900000000000005,0.040000000000000036,-0.39999999999999947,0.10000000000000007,-0.09999999999999988,-0.29999999999999993,-3.6999999999999993,-2.3999999999999986,4.0
2331,Frank Brickowski,1995,0.0,36,0,-8.0,-1108.0,-13.8,-3.2,-1.7000000000000002,0.0,0.205,0.06100000000000005,-0.058999999999999934,-3.3000000000000003,-2.2,-0.7000000000000001,-0.30000000000000004,-7.799999999999999,-4.800000000000002,5.0
2877,Frank Brickowski,1996,0.0,37,3,-46.0,-731.0,-0.6999999999999993,-0.10000000000000007,-0.4,-0.05000000000000005,-0.05500000000000005,-0.06600000000000006,0.0050000000000000044,-0.3999999999999999,0.0,-0.10000000000000003,0.1,-0.6000000000000005,-0.1999999999999993,6.0
494,Scott Brooks,1991,0.0,26,6,2.0,102.0,0.8999999999999986,0.0,-0.20000000000000007,0.017000000000000015,0.023000000000000083,-0.0020000000000000018,-0.03699999999999992,0.29999999999999993,-0.10000000000000007,0.10000000000000007,0.0,-0.20000000000000015,-2.099999999999998,2.0
954,Scott Brooks,1992,0.0,27,6,0.0,434.0,5.300000000000002,0.20000000000000015,0.7999999999999999,0.02799999999999997,0.05799999999999994,0.040000000000000036,0.01999999999999991,0.0,0.5,0.2,-0.1,1.2000000000000002,-2.8000000000000007,3.0
1403,Scott Brooks,1993,0.0,28,6,-9.0,-291.0,-1.6999999999999993,-0.3000000000000003,-0.3999999999999999,0.016000000000000014,-0.036999999999999984,0.0020000000000000018,0.041000000000000036,0.2,-1.0,-0.30000000000000004,0.0,-1.0999999999999996,-1.1999999999999993,4.0
1875,Scott Brooks,1994,0.0,29,6,-14.0,-417.0,-3.1000000000000014,0.20000000000000015,0.10000000000000007,-0.03300000000000003,-0.01499999999999996,-0.027000000000000024,-0.060999999999999936,-0.2999999999999998,0.0,-0.09999999999999998,0.1,0.5999999999999996,4.800000000000002,5.0
2332,Scott Brooks,1995,0.0,30,6,10.0,-92.0,-3.299999999999999,-0.20000000000000015,-0.20000000000000007,-0.0009999999999999454,0.040999999999999925,-0.0040000000000000036,0.04499999999999993,-0.5000000000000001,-0.6000000000000001,0.0,-0.1,-0.7000000000000002,2.6999999999999997,6.0
2878,Scott Brooks,1996,0.0,31,6,-31.0,-465.0,-3.8000000000000007,-1.4,-0.5,0.030000000000000027,0.014000000000000068,0.05100000000000005,0.07799999999999996,-0.09999999999999998,-0.5999999999999999,0.0,0.0,-3.6,-9.8,7.0
3457,Scott Brooks,1997,0.0,32,6,5.0,61.0,0.7000000000000002,0.2,0.0,-0.06300000000000006,0.03799999999999998,-0.08900000000000002,-0.03299999999999992,0.2,0.30000000000000004,-0.2,0.1,0.30000000000000004,1.3000000000000007,8.0
495,Chucky Brown,1991,0.0,23,9,-32.0,-1054.0,-9.8,-2.2,-0.7,-0.05500000000000005,0.0,-0.05500000000000005,-0.08899999999999998,-0.8999999999999999,-0.5000000000000001,-0.10000000000000003,-0.09999999999999998,-4.9,-1.2999999999999972,2.0
955,Chucky Brown,1992,0.0,24,9,35.0,755.0,5.1,0.7000000000000002,0.20000000000000007,0.014000000000000012,0.0,0.014000000000000012,0.1120000000000001,1.0,0.09999999999999998,0.0,0.09999999999999998,1.4999999999999996,-2.9000000000000017,3.0
1404,Chucky Brown,1993,0.0,25,9,-76.0,-1176.0,-5.4,-1.1,0.09999999999999998,0.517,0.0,0.517,0.2759999999999999,-2.0,-0.7,-0.3,-0.3,-2.1,-9.1,4.0
1878,Chucky Brown,1994,0.0,26,9,40.0,804.0,9.9,1.6,-0.09999999999999998,-0.397,0.333,-0.39399999999999996,-0.387,3.6,0.7,0.3,0.3,3.1,6.6,5.0
2333,Chucky Brown,1995,0.0,27,3,41.0,1205.0,4.700000000000003,1.1,0.4,-0.06199999999999994,-0.208,-0.06499999999999995,0.07999999999999996,0.8000000000000007,0.4000000000000001,0.3,0.2,2.5,3.200000000000001,6.0
2879,Chucky Brown,1996,0.0,28,9,-12.0,-1262.0,-13.8,-2.6,-0.6000000000000001,-0.03500000000000003,0.04199999999999998,-0.031000000000000024,-0.02200000000000002,-3.3000000000000003,-0.7000000000000001,-0.5,-0.2,-5.699999999999998,-3.5,7.0
3458,Chucky Brown,1997,0.0,29,9,7.0,445.0,4.799999999999999,1.0,0.10000000000000007,-0.07300000000000001,0.08300000000000002,-0.07500000000000001,0.053000000000000165,0.2999999999999998,0.29999999999999993,0.2,-0.09999999999999998,2.1,5.4,8.0
4000,Chucky Brown,1998,0.0,30,3,-29.0,-10.0,9.2,1.6,0.0,0.039000000000000035,0.125,0.05700000000000005,-0.04600000000000015,1.2000000000000002,0.5,0.0,0.2,3.5,-0.4000000000000021,9.0
4513,Chucky Brown,1999,0.0,31,3,15.0,-96.0,-7.400000000000002,-1.4000000000000004,-0.20000000000000007,-0.02100000000000002,-0.175,-0.03800000000000009,0.014000000000000123,-0.8999999999999999,-0.2,0.0,-0.10000000000000003,-3.2,-0.8999999999999986,10.0
5002,Chucky Brown,2000,0.0,32,9,-37.0,-757.0,-4.399999999999999,-0.7999999999999998,0.20000000000000007,-0.029999999999999968,-0.2,-0.03299999999999992,-0.04500000000000004,-0.6000000000000001,-0.6,0.0,0.0,-1.4,-1.0,11.0
